疾病病种,发病数,date,year,month,url
脊髓灰质炎,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
人感染高致病性禽流感,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
麻疹,14.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
流行性出血热,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
狂犬病,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
流行性乙型脑炎,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
登革热,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
炭疽,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
细菌性和阿米巴性痢疾,14.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
肺结核,646.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
伤寒和副伤寒,1.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
流行性脑脊髓膜炎,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
百日咳,1.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
白喉,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
新生儿破伤风,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
猩红热,322.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
布鲁氏菌病,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
淋病,543.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
梅毒,1217.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
钩端螺旋体病,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
血吸虫病,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
疟疾,4.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
人感染H7N9禽流感,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
丙类传染病合计,11527.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
流行性感冒,62.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
流行性腮腺炎,252.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
风疹,6.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
急性出血性结膜炎,4.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
麻风病,1.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
斑疹伤寒,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
黑热病,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
包虫病,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
丝虫病,0.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
其它感染性腹泻病,610.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
手足口病,10592.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
甲乙丙类总计,14506.0,2016-6,2016,6,/yqxx/20180815/0012-59983.html
甲乙类传染病合计,2932.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
鼠疫,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
霍乱,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
传染性非典型肺炎,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
艾滋病,39.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
病毒性肝炎,163.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
其中：（1）甲肝,21.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
（2）乙肝,52.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
（3）丙肝,8.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
（4）丁肝,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
（5）戊肝,48.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
（6）肝炎（未分型）,34.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
脊髓灰质炎,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
人感染高致病性禽流感,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
麻疹,21.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
流行性出血热,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
狂犬病,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
流行性乙型脑炎,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
登革热,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
炭疽,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
细菌性和阿米巴性痢疾,11.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
肺结核,643.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
伤寒和副伤寒,1.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
流行性脑脊髓膜炎,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
百日咳,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
白喉,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
新生儿破伤风,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
猩红热,89.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
布鲁氏菌病,4.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
淋病,632.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
梅毒,1328.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
钩端螺旋体病,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
血吸虫病,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
疟疾,1.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
人感染H7N9禽流感,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
丙类传染病合计,12271.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
流行性感冒,44.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
流行性腮腺炎,253.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
风疹,1.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
急性出血性结膜炎,3.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
麻风病,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
斑疹伤寒,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
黑热病,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
包虫病,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
丝虫病,0.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
其它感染性腹泻病,780.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
手足口病,11190.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
甲乙丙类总计,15203.0,2016-7,2016,7,/yqxx/20180815/0012-60075.html
甲乙类传染病合计,2972.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
鼠疫,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
霍乱,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
传染性非典型肺炎,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
艾滋病,51.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
病毒性肝炎,181.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
其中：（1）甲肝,18.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
（2）乙肝,56.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
（3）丙肝,5.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
（4）丁肝,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
（5）戊肝,55.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
（6）肝炎（未分型）,47.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
脊髓灰质炎,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
人感染高致病性禽流感,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
麻疹,27.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
流行性出血热,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
狂犬病,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
流行性乙型脑炎,1.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
登革热,2.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
炭疽,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
细菌性和阿米巴性痢疾,12.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
肺结核,638.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
伤寒和副伤寒,3.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
流行性脑脊髓膜炎,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
百日咳,3.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
白喉,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
新生儿破伤风,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
猩红热,56.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
布鲁氏菌病,1.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
淋病,681.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
梅毒,1314.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
钩端螺旋体病,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
血吸虫病,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
疟疾,2.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
人感染H7N9禽流感,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
丙类传染病合计,7233.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
流行性感冒,66.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
流行性腮腺炎,231.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
风疹,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
急性出血性结膜炎,2.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
麻风病,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
斑疹伤寒,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
黑热病,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
包虫病,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
丝虫病,0.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
其它感染性腹泻病,1280.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
手足口病,5654.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
甲乙丙类总计,10205.0,2016-8,2016,8,/yqxx/20180815/0012-60155.html
甲乙类传染病合计,2924.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
鼠疫,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
霍乱,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
传染性非典型肺炎,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
艾滋病,64.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
病毒性肝炎,174.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
其中：（1）甲肝,20.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
（2）乙肝,53.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
（3）丙肝,6.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
（4）丁肝,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
（5）戊肝,55.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
（6）肝炎（未分型）,40.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
脊髓灰质炎,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
人感染高致病性禽流感,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
麻疹,41.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
流行性出血热,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
狂犬病,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
流行性乙型脑炎,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
登革热,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
炭疽,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
细菌性和阿米巴性痢疾,28.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
肺结核,616.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
伤寒和副伤寒,4.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
流行性脑脊髓膜炎,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
百日咳,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
白喉,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
新生儿破伤风,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
猩红热,89.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
布鲁氏菌病,2.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
淋病,621.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
梅毒,1283.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
钩端螺旋体病,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
血吸虫病,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
疟疾,2.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
人感染H7N9禽流感,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
丙类传染病合计,4397.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
流行性感冒,95.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
流行性腮腺炎,275.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
风疹,2.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
急性出血性结膜炎,2.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
麻风病,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
斑疹伤寒,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
黑热病,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
包虫病,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
丝虫病,0.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
其它感染性腹泻病,809.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
手足口病,3214.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
甲乙丙类总计,7321.0,2016-9,2016,9,/yqxx/20180815/0012-60209.html
甲乙类传染病合计,2392.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
鼠疫,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
霍乱,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
传染性非典型肺炎,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
艾滋病,25.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
病毒性肝炎,201.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
其中：（1）甲肝,20.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
（2）乙肝,64.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
（3）丙肝,4.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
（4）丁肝,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
（5）戊肝,81.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
（6）肝炎（未分型）,32.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
脊髓灰质炎,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
人感染高致病性禽流感,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
麻疹,1.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
流行性出血热,3.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
狂犬病,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
流行性乙型脑炎,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
登革热,2.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
炭疽,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
细菌性和阿米巴性痢疾,5.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
肺结核,393.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
伤寒和副伤寒,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
流行性脑脊髓膜炎,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
百日咳,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
白喉,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
新生儿破伤风,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
猩红热,317.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
布鲁氏菌病,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
淋病,534.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
梅毒,905.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
钩端螺旋体病,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
血吸虫病,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
疟疾,4.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
人感染H7N9禽流感,2.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
丙类传染病合计,2776.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
流行性感冒,782.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
流行性腮腺炎,114.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
风疹,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
急性出血性结膜炎,1.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
麻风病,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
斑疹伤寒,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
黑热病,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
包虫病,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
丝虫病,0.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
其它感染性腹泻病,545.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
手足口病,1334.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
甲乙丙类总计,5168.0,2017-1,2017,1,/yqxx/20180815/0012-57004.html
甲乙类传染病合计,2096.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
鼠疫,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
霍乱,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
传染性非典型肺炎,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
艾滋病,20.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
病毒性肝炎,240.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
其中：（1）甲肝,42.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
（2）乙肝,49.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
（3）丙肝,13.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
（4）丁肝,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
（5）戊肝,93.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
（6）肝炎（未分型）,43.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
脊髓灰质炎,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
人感染高致病性禽流感,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
麻疹,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
流行性出血热,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
狂犬病,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
流行性乙型脑炎,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
登革热,2.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
炭疽,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
细菌性和阿米巴性痢疾,11.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
肺结核,363.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
伤寒和副伤寒,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
流行性脑脊髓膜炎,1.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
百日咳,1.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
白喉,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
新生儿破伤风,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
猩红热,115.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
布鲁氏菌病,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
淋病,426.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
梅毒,914.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
钩端螺旋体病,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
血吸虫病,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
疟疾,2.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
人感染H7N9禽流感,1.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
丙类传染病合计,2062.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
流行性感冒,487.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
流行性腮腺炎,78.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
风疹,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
急性出血性结膜炎,2.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
麻风病,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
斑疹伤寒,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
黑热病,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
包虫病,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
丝虫病,0.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
其它感染性腹泻病,835.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
手足口病,660.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
甲乙丙类总计,4158.0,2017-2,2017,2,/yqxx/20180815/0012-57140.html
甲乙类传染病合计,2986.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
鼠疫,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
霍乱,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
传染性非典型肺炎,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
艾滋病,38.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
病毒性肝炎,265.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
其中：（1）甲肝,52.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
（2）乙肝,71.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
（3）丙肝,18.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
（4）丁肝,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
（5）戊肝,97.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
（6）肝炎（未分型）,27.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
脊髓灰质炎,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
人感染高致病性禽流感,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
麻疹,9.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
流行性出血热,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
狂犬病,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
流行性乙型脑炎,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
登革热,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
炭疽,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
细菌性和阿米巴性痢疾,4.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
肺结核,594.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
伤寒和副伤寒,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
流行性脑脊髓膜炎,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
百日咳,2.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
白喉,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
新生儿破伤风,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
猩红热,231.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
布鲁氏菌病,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
淋病,611.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
梅毒,1229.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
钩端螺旋体病,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
血吸虫病,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
疟疾,2.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
人感染H7N9禽流感,1.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
丙类传染病合计,2104.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
流行性感冒,595.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
流行性腮腺炎,145.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
风疹,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
急性出血性结膜炎,1.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
麻风病,1.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
斑疹伤寒,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
黑热病,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
包虫病,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
丝虫病,0.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
其它感染性腹泻病,671.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
手足口病,691.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
甲乙丙类总计,5090.0,2017-3,2017,3,/yqxx/20180815/0012-57309.html
甲乙类传染病合计,2811.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
鼠疫,0.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
霍乱,0.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
传染性非典型肺炎,0.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
艾滋病,34.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
病毒性肝炎,189.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
其中：（1）甲肝,30.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
（2）乙肝,41.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
（3）丙肝,6.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
（4）丁肝,0.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
（5）戊肝,85.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
（6）肝炎（未分型）,27.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
脊髓灰质炎,0.0,2017-4,2017,4,/yqxx/20180815/0012-57393.html
